1000/Temperature	ln (G)	ln (G)	ln (G)	ln (G)	Independent Variable	Linear Fit of Vg=60 V	Independent Variable	Linear Fit of Vg=40 V	Independent Variable	Linear Fit of Vg=20 V	Independent Variable	Linear Fit of Vg=0 V				
1/K					1/K											
1000/Temperature	Vg=60 V	Vg=40 V	Vg=20 V	Vg=0 V	Fit Curve of Vg=60 V	Fit Curve of Vg=60 V	Fit Curve of Vg=40 V	Fit Curve of Vg=40 V	Fit Curve of Vg=20 V	Fit Curve of Vg=20 V	Fit Curve of Vg=0 V	Fit Curve of Vg=0 V				
0.00175438596491228	11.048269646393	11.3078354537414	11.6416597965465	12.2707866357201	0.0022034955780128	10.7831309357145	0.0022034955780128	11.0486353546189	0.0022034955780128	11.3854540698695	0.0022034955780128	11.8874448049565				
0.00166666666666667	11.1023252713278	11.3739640550247	11.6991502587605	12.3822524382146	0.00220478177516647	10.7835561912228	0.00220478177516647	11.0492740434639	0.00220478177516647	11.3865302708512	0.00220478177516647	11.8896099395136				
--	--	--	--	--	0.00220606797232015	10.7839814467311	0.00220606797232015	11.0499127323088	0.00220606797232015	11.3876064718329	0.00220606797232015	11.8917750740707				
--	--	--	--	--	0.00220735416947382	10.7844067022394	0.00220735416947382	11.0505514211538	0.00220735416947382	11.3886826728146	0.00220735416947382	11.8939402086278				
--	--	--	--	--	0.0022086403666275	10.7848319577477	0.0022086403666275	11.0511901099988	0.0022086403666275	11.3897588737963	0.0022086403666275	11.8961053431849				
--	--	--	--	--	0.00220992656378117	10.785257213256	0.00220992656378117	11.0518287988438	0.00220992656378117	11.390835074778	0.00220992656378117	11.898270477742				
--	--	--	--	--	0.00221121276093485	10.7856824687643	0.00221121276093485	11.0524674876887	0.00221121276093485	11.3919112757597	0.00221121276093485	11.9004356122992				
--	--	--	--	--	0.00221249895808852	10.7861077242726	0.00221249895808852	11.0531061765337	0.00221249895808852	11.3929874767415	0.00221249895808852	11.9026007468563				
--	--	--	--	--	0.0022137851552422	10.7865329797809	0.0022137851552422	11.0537448653787	0.0022137851552422	11.3940636777232	0.0022137851552422	11.9047658814134				
					0.00221507135239587	10.7869582352892	0.00221507135239587	11.0543835542237	0.00221507135239587	11.3951398787049	0.00221507135239587	11.9069310159705				
					0.00221635754954955	10.7873834907975	0.00221635754954955	11.0550222430686	0.00221635754954955	11.3962160796866	0.00221635754954955	11.9090961505276				
					0.00221764374670322	10.7878087463058	0.00221764374670322	11.0556609319136	0.00221764374670322	11.3972922806683	0.00221764374670322	11.9112612850847				
					0.0022189299438569	10.7882340018141	0.0022189299438569	11.0562996207586	0.0022189299438569	11.39836848165	0.0022189299438569	11.9134264196419				
					0.00222021614101058	10.7886592573224	0.00222021614101058	11.0569383096036	0.00222021614101058	11.3994446826317	0.00222021614101058	11.915591554199				
					0.00222150233816425	10.7890845128307	0.00222150233816425	11.0575769984485	0.00222150233816425	11.4005208836134	0.00222150233816425	11.9177566887561				
					0.00222278853531793	10.7895097683389	0.00222278853531793	11.0582156872935	0.00222278853531793	11.4015970845951	0.00222278853531793	11.9199218233132				
					0.0022240747324716	10.7899350238472	0.0022240747324716	11.0588543761385	0.0022240747324716	11.4026732855768	0.0022240747324716	11.9220869578703				
					0.00222536092962528	10.7903602793555	0.00222536092962528	11.0594930649834	0.00222536092962528	11.4037494865586	0.00222536092962528	11.9242520924274				
					0.00222664712677895	10.7907855348638	0.00222664712677895	11.0601317538284	0.00222664712677895	11.4048256875403	0.00222664712677895	11.9264172269845				
					0.00222793332393263	10.7912107903721	0.00222793332393263	11.0607704426734	0.00222793332393263	11.405901888522	0.00222793332393263	11.9285823615417				
					0.0022292195210863	10.7916360458804	0.0022292195210863	11.0614091315184	0.0022292195210863	11.4069780895037	0.0022292195210863	11.9307474960988				
					0.00223050571823998	10.7920613013887	0.00223050571823998	11.0620478203633	0.00223050571823998	11.4080542904854	0.00223050571823998	11.9329126306559				
					0.00223179191539365	10.792486556897	0.00223179191539365	11.0626865092083	0.00223179191539365	11.4091304914671	0.00223179191539365	11.935077765213				
					0.00223307811254733	10.7929118124053	0.00223307811254733	11.0633251980533	0.00223307811254733	11.4102066924488	0.00223307811254733	11.9372428997701				
					0.00223436430970101	10.7933370679136	0.00223436430970101	11.0639638868983	0.00223436430970101	11.4112828934305	0.00223436430970101	11.9394080343272				
					0.00223565050685468	10.7937623234219	0.00223565050685468	11.0646025757432	0.00223565050685468	11.4123590944122	0.00223565050685468	11.9415731688844				
					0.00223693670400836	10.7941875789302	0.00223693670400836	11.0652412645882	0.00223693670400836	11.413435295394	0.00223693670400836	11.9437383034415				
					0.00223822290116203	10.7946128344385	0.00223822290116203	11.0658799534332	0.00223822290116203	11.4145114963757	0.00223822290116203	11.9459034379986				
					0.00223950909831571	10.7950380899468	0.00223950909831571	11.0665186422781	0.00223950909831571	11.4155876973574	0.00223950909831571	11.9480685725557				
					0.00224079529546938	10.7954633454551	0.00224079529546938	11.0671573311231	0.00224079529546938	11.4166638983391	0.00224079529546938	11.9502337071128				
					0.00224208149262306	10.7958886009634	0.00224208149262306	11.0677960199681	0.00224208149262306	11.4177400993208	0.00224208149262306	11.9523988416699				
					0.00224336768977673	10.7963138564716	0.00224336768977673	11.0684347088131	0.00224336768977673	11.4188163003025	0.00224336768977673	11.9545639762271				
					0.00224465388693041	10.7967391119799	0.00224465388693041	11.069073397658	0.00224465388693041	11.4198925012842	0.00224465388693041	11.9567291107842				
					0.00224594008408408	10.7971643674882	0.00224594008408408	11.069712086503	0.00224594008408408	11.4209687022659	0.00224594008408408	11.9588942453413				
					0.00224722628123776	10.7975896229965	0.00224722628123776	11.070350775348	0.00224722628123776	11.4220449032476	0.00224722628123776	11.9610593798984				
					0.00224851247839143	10.7980148785048	0.00224851247839143	11.070989464193	0.00224851247839143	11.4231211042294	0.00224851247839143	11.9632245144555				
					0.00224979867554511	10.7984401340131	0.00224979867554511	11.0716281530379	0.00224979867554511	11.4241973052111	0.00224979867554511	11.9653896490126				
					0.00225108487269879	10.7988653895214	0.00225108487269879	11.0722668418829	0.00225108487269879	11.4252735061928	0.00225108487269879	11.9675547835698				
					0.00225237106985246	10.7992906450297	0.00225237106985246	11.0729055307279	0.00225237106985246	11.4263497071745	0.00225237106985246	11.9697199181269				
					0.00225365726700614	10.799715900538	0.00225365726700614	11.0735442195729	0.00225365726700614	11.4274259081562	0.00225365726700614	11.971885052684				
					0.00225494346415981	10.8001411560463	0.00225494346415981	11.0741829084178	0.00225494346415981	11.4285021091379	0.00225494346415981	11.9740501872411				
					0.00225622966131349	10.8005664115546	0.00225622966131349	11.0748215972628	0.00225622966131349	11.4295783101196	0.00225622966131349	11.9762153217982				
					0.00225751585846716	10.8009916670629	0.00225751585846716	11.0754602861078	0.00225751585846716	11.4306545111013	0.00225751585846716	11.9783804563553				
					0.00225880205562084	10.8014169225712	0.00225880205562084	11.0760989749527	0.00225880205562084	11.431730712083	0.00225880205562084	11.9805455909125				
					0.00226008825277451	10.8018421780795	0.00226008825277451	11.0767376637977	0.00226008825277451	11.4328069130648	0.00226008825277451	11.9827107254696				
					0.00226137444992819	10.8022674335878	0.00226137444992819	11.0773763526427	0.00226137444992819	11.4338831140465	0.00226137444992819	11.9848758600267				
					0.00226266064708186	10.8026926890961	0.00226266064708186	11.0780150414877	0.00226266064708186	11.4349593150282	0.00226266064708186	11.9870409945838				
					0.00226394684423554	10.8031179446044	0.00226394684423554	11.0786537303326	0.00226394684423554	11.4360355160099	0.00226394684423554	11.9892061291409				
					0.00226523304138922	10.8035432001126	0.00226523304138922	11.0792924191776	0.00226523304138922	11.4371117169916	0.00226523304138922	11.991371263698				
					0.00226651923854289	10.8039684556209	0.00226651923854289	11.0799311080226	0.00226651923854289	11.4381879179733	0.00226651923854289	11.9935363982551				
					0.00226780543569657	10.8043937111292	0.00226780543569657	11.0805697968676	0.00226780543569657	11.439264118955	0.00226780543569657	11.9957015328123				
					0.00226909163285024	10.8048189666375	0.00226909163285024	11.0812084857125	0.00226909163285024	11.4403403199367	0.00226909163285024	11.9978666673694				
					0.00227037783000392	10.8052442221458	0.00227037783000392	11.0818471745575	0.00227037783000392	11.4414165209184	0.00227037783000392	12.0000318019265				
					0.00227166402715759	10.8056694776541	0.00227166402715759	11.0824858634025	0.00227166402715759	11.4424927219001	0.00227166402715759	12.0021969364836				
					0.00227295022431127	10.8060947331624	0.00227295022431127	11.0831245522475	0.00227295022431127	11.4435689228819	0.00227295022431127	12.0043620710407				
					0.00227423642146494	10.8065199886707	0.00227423642146494	11.0837632410924	0.00227423642146494	11.4446451238636	0.00227423642146494	12.0065272055978				
					0.00227552261861862	10.806945244179	0.00227552261861862	11.0844019299374	0.00227552261861862	11.4457213248453	0.00227552261861862	12.008692340155				
					0.00227680881577229	10.8073704996873	0.00227680881577229	11.0850406187824	0.00227680881577229	11.446797525827	0.00227680881577229	12.0108574747121				
					0.00227809501292597	10.8077957551956	0.00227809501292597	11.0856793076273	0.00227809501292597	11.4478737268087	0.00227809501292597	12.0130226092692				
					0.00227938121007964	10.8082210107039	0.00227938121007964	11.0863179964723	0.00227938121007964	11.4489499277904	0.00227938121007964	12.0151877438263				
					0.00228066740723332	10.8086462662122	0.00228066740723332	11.0869566853173	0.00228066740723332	11.4500261287721	0.00228066740723332	12.0173528783834				
					0.002281953604387	10.8090715217205	0.002281953604387	11.0875953741623	0.002281953604387	11.4511023297538	0.002281953604387	12.0195180129405				
					0.00228323980154067	10.8094967772288	0.00228323980154067	11.0882340630072	0.00228323980154067	11.4521785307355	0.00228323980154067	12.0216831474977				
					0.00228452599869435	10.8099220327371	0.00228452599869435	11.0888727518522	0.00228452599869435	11.4532547317173	0.00228452599869435	12.0238482820548				
					0.00228581219584802	10.8103472882454	0.00228581219584802	11.0895114406972	0.00228581219584802	11.454330932699	0.00228581219584802	12.0260134166119				
					0.0022870983930017	10.8107725437536	0.0022870983930017	11.0901501295422	0.0022870983930017	11.4554071336807	0.0022870983930017	12.028178551169				
					0.00228838459015537	10.8111977992619	0.00228838459015537	11.0907888183871	0.00228838459015537	11.4564833346624	0.00228838459015537	12.0303436857261				
					0.00228967078730905	10.8116230547702	0.00228967078730905	11.0914275072321	0.00228967078730905	11.4575595356441	0.00228967078730905	12.0325088202832				
					0.00229095698446272	10.8120483102785	0.00229095698446272	11.0920661960771	0.00229095698446272	11.4586357366258	0.00229095698446272	12.0346739548404				
					0.0022922431816164	10.8124735657868	0.0022922431816164	11.092704884922	0.0022922431816164	11.4597119376075	0.0022922431816164	12.0368390893975				
					0.00229352937877007	10.8128988212951	0.00229352937877007	11.093343573767	0.00229352937877007	11.4607881385892	0.00229352937877007	12.0390042239546				
					0.00229481557592375	10.8133240768034	0.00229481557592375	11.093982262612	0.00229481557592375	11.4618643395709	0.00229481557592375	12.0411693585117				
					0.00229610177307743	10.8137493323117	0.00229610177307743	11.094620951457	0.00229610177307743	11.4629405405527	0.00229610177307743	12.0433344930688				
					0.0022973879702311	10.81417458782	0.0022973879702311	11.0952596403019	0.0022973879702311	11.4640167415344	0.0022973879702311	12.0454996276259				
					0.00229867416738478	10.8145998433283	0.00229867416738478	11.0958983291469	0.00229867416738478	11.4650929425161	0.00229867416738478	12.0476647621831				
					0.00229996036453845	10.8150250988366	0.00229996036453845	11.0965370179919	0.00229996036453845	11.4661691434978	0.00229996036453845	12.0498298967402				
					0.00230124656169213	10.8154503543449	0.00230124656169213	11.0971757068369	0.00230124656169213	11.4672453444795	0.00230124656169213	12.0519950312973				
					0.0023025327588458	10.8158756098532	0.0023025327588458	11.0978143956818	0.0023025327588458	11.4683215454612	0.0023025327588458	12.0541601658544				
					0.00230381895599948	10.8163008653615	0.00230381895599948	11.0984530845268	0.00230381895599948	11.4693977464429	0.00230381895599948	12.0563253004115				
					0.00230510515315315	10.8167261208698	0.00230510515315315	11.0990917733718	0.00230510515315315	11.4704739474246	0.00230510515315315	12.0584904349686				
					0.00230639135030683	10.8171513763781	0.00230639135030683	11.0997304622168	0.00230639135030683	11.4715501484063	0.00230639135030683	12.0606555695258				
					0.0023076775474605	10.8175766318863	0.0023076775474605	11.1003691510617	0.0023076775474605	11.472626349388	0.0023076775474605	12.0628207040829				
					0.00230896374461418	10.8180018873946	0.00230896374461418	11.1010078399067	0.00230896374461418	11.4737025503698	0.00230896374461418	12.06498583864				
					0.00231024994176786	10.8184271429029	0.00231024994176786	11.1016465287517	0.00231024994176786	11.4747787513515	0.00231024994176786	12.0671509731971				
					0.00231153613892153	10.8188523984112	0.00231153613892153	11.1022852175966	0.00231153613892153	11.4758549523332	0.00231153613892153	12.0693161077542				
					0.00231282233607521	10.8192776539195	0.00231282233607521	11.1029239064416	0.00231282233607521	11.4769311533149	0.00231282233607521	12.0714812423113				
					0.00231410853322888	10.8197029094278	0.00231410853322888	11.1035625952866	0.00231410853322888	11.4780073542966	0.00231410853322888	12.0736463768684				
					0.00231539473038256	10.8201281649361	0.00231539473038256	11.1042012841316	0.00231539473038256	11.4790835552783	0.00231539473038256	12.0758115114256				
					0.00231668092753623	10.8205534204444	0.00231668092753623	11.1048399729765	0.00231668092753623	11.48015975626	0.00231668092753623	12.0779766459827				
					0.00231796712468991	10.8209786759527	0.00231796712468991	11.1054786618215	0.00231796712468991	11.4812359572417	0.00231796712468991	12.0801417805398				
					0.00231925332184358	10.821403931461	0.00231925332184358	11.1061173506665	0.00231925332184358	11.4823121582234	0.00231925332184358	12.0823069150969				
					0.00232053951899726	10.8218291869693	0.00232053951899726	11.1067560395115	0.00232053951899726	11.4833883592052	0.00232053951899726	12.084472049654				
					0.00232182571615093	10.8222544424776	0.00232182571615093	11.1073947283564	0.00232182571615093	11.4844645601869	0.00232182571615093	12.0866371842111				
					0.00232311191330461	10.8226796979859	0.00232311191330461	11.1080334172014	0.00232311191330461	11.4855407611686	0.00232311191330461	12.0888023187683				
					0.00232439811045828	10.8231049534942	0.00232439811045828	11.1086721060464	0.00232439811045828	11.4866169621503	0.00232439811045828	12.0909674533254				
					0.00232568430761196	10.8235302090025	0.00232568430761196	11.1093107948913	0.00232568430761196	11.487693163132	0.00232568430761196	12.0931325878825				
					0.00232697050476564	10.8239554645108	0.00232697050476564	11.1099494837363	0.00232697050476564	11.4887693641137	0.00232697050476564	12.0952977224396				
					0.00232825670191931	10.8243807200191	0.00232825670191931	11.1105881725813	0.00232825670191931	11.4898455650954	0.00232825670191931	12.0974628569967				
					0.00232954289907299	10.8248059755273	0.00232954289907299	11.1112268614263	0.00232954289907299	11.4909217660771	0.00232954289907299	12.0996279915538				
					0.00233082909622666	10.8252312310356	0.00233082909622666	11.1118655502712	0.00233082909622666	11.4919979670588	0.00233082909622666	12.101793126111				
					0.00233211529338034	10.8256564865439	0.00233211529338034	11.1125042391162	0.00233211529338034	11.4930741680406	0.00233211529338034	12.1039582606681				
					0.00233340149053401	10.8260817420522	0.00233340149053401	11.1131429279612	0.00233340149053401	11.4941503690223	0.00233340149053401	12.1061233952252				
					0.00233468768768769	10.8265069975605	0.00233468768768769	11.1137816168062	0.00233468768768769	11.495226570004	0.00233468768768769	12.1082885297823				
					0.00233597388484136	10.8269322530688	0.00233597388484136	11.1144203056511	0.00233597388484136	11.4963027709857	0.00233597388484136	12.1104536643394				
					0.00233726008199504	10.8273575085771	0.00233726008199504	11.1150589944961	0.00233726008199504	11.4973789719674	0.00233726008199504	12.1126187988965				
					0.00233854627914871	10.8277827640854	0.00233854627914871	11.1156976833411	0.00233854627914871	11.4984551729491	0.00233854627914871	12.1147839334537				
					0.00233983247630239	10.8282080195937	0.00233983247630239	11.1163363721861	0.00233983247630239	11.4995313739308	0.00233983247630239	12.1169490680108				
					0.00234111867345606	10.828633275102	0.00234111867345606	11.116975061031	0.00234111867345606	11.5006075749125	0.00234111867345606	12.1191142025679				
					0.00234240487060974	10.8290585306103	0.00234240487060974	11.117613749876	0.00234240487060974	11.5016837758942	0.00234240487060974	12.121279337125				
					0.00234369106776342	10.8294837861186	0.00234369106776342	11.118252438721	0.00234369106776342	11.502759976876	0.00234369106776342	12.1234444716821				
					0.00234497726491709	10.8299090416269	0.00234497726491709	11.1188911275659	0.00234497726491709	11.5038361778577	0.00234497726491709	12.1256096062392				
					0.00234626346207077	10.8303342971352	0.00234626346207077	11.1195298164109	0.00234626346207077	11.5049123788394	0.00234626346207077	12.1277747407964				
					0.00234754965922444	10.8307595526435	0.00234754965922444	11.1201685052559	0.00234754965922444	11.5059885798211	0.00234754965922444	12.1299398753535				
					0.00234883585637812	10.8311848081518	0.00234883585637812	11.1208071941009	0.00234883585637812	11.5070647808028	0.00234883585637812	12.1321050099106				
					0.00235012205353179	10.83161006366	0.00235012205353179	11.1214458829458	0.00235012205353179	11.5081409817845	0.00235012205353179	12.1342701444677				
					0.00235140825068547	10.8320353191683	0.00235140825068547	11.1220845717908	0.00235140825068547	11.5092171827662	0.00235140825068547	12.1364352790248				
					0.00235269444783914	10.8324605746766	0.00235269444783914	11.1227232606358	0.00235269444783914	11.5102933837479	0.00235269444783914	12.1386004135819				
					0.00235398064499282	10.8328858301849	0.00235398064499282	11.1233619494808	0.00235398064499282	11.5113695847296	0.00235398064499282	12.1407655481391				
					0.00235526684214649	10.8333110856932	0.00235526684214649	11.1240006383257	0.00235526684214649	11.5124457857113	0.00235526684214649	12.1429306826962				
					0.00235655303930017	10.8337363412015	0.00235655303930017	11.1246393271707	0.00235655303930017	11.5135219866931	0.00235655303930017	12.1450958172533				
					0.00235783923645385	10.8341615967098	0.00235783923645385	11.1252780160157	0.00235783923645385	11.5145981876748	0.00235783923645385	12.1472609518104				
					0.00235912543360752	10.8345868522181	0.00235912543360752	11.1259167048606	0.00235912543360752	11.5156743886565	0.00235912543360752	12.1494260863675				
					0.0023604116307612	10.8350121077264	0.0023604116307612	11.1265553937056	0.0023604116307612	11.5167505896382	0.0023604116307612	12.1515912209246				
					0.00236169782791487	10.8354373632347	0.00236169782791487	11.1271940825506	0.00236169782791487	11.5178267906199	0.00236169782791487	12.1537563554817				
					0.00236298402506855	10.835862618743	0.00236298402506855	11.1278327713956	0.00236298402506855	11.5189029916016	0.00236298402506855	12.1559214900389				
					0.00236427022222222	10.8362878742513	0.00236427022222222	11.1284714602405	0.00236427022222222	11.5199791925833	0.00236427022222222	12.158086624596				
					0.0023655564193759	10.8367131297596	0.0023655564193759	11.1291101490855	0.0023655564193759	11.521055393565	0.0023655564193759	12.1602517591531				
					0.00236684261652957	10.8371383852679	0.00236684261652957	11.1297488379305	0.00236684261652957	11.5221315945467	0.00236684261652957	12.1624168937102				
					0.00236812881368325	10.8375636407762	0.00236812881368325	11.1303875267755	0.00236812881368325	11.5232077955285	0.00236812881368325	12.1645820282673				
					0.00236941501083692	10.8379888962845	0.00236941501083692	11.1310262156204	0.00236941501083692	11.5242839965102	0.00236941501083692	12.1667471628244				
					0.0023707012079906	10.8384141517928	0.0023707012079906	11.1316649044654	0.0023707012079906	11.5253601974919	0.0023707012079906	12.1689122973816				
					0.00237198740514427	10.838839407301	0.00237198740514427	11.1323035933104	0.00237198740514427	11.5264363984736	0.00237198740514427	12.1710774319387				
					0.00237327360229795	10.8392646628093	0.00237327360229795	11.1329422821554	0.00237327360229795	11.5275125994553	0.00237327360229795	12.1732425664958				
					0.00237455979945163	10.8396899183176	0.00237455979945163	11.1335809710003	0.00237455979945163	11.528588800437	0.00237455979945163	12.1754077010529				
					0.0023758459966053	10.8401151738259	0.0023758459966053	11.1342196598453	0.0023758459966053	11.5296650014187	0.0023758459966053	12.17757283561				
					0.00237713219375898	10.8405404293342	0.00237713219375898	11.1348583486903	0.00237713219375898	11.5307412024004	0.00237713219375898	12.1797379701671				
					0.00237841839091265	10.8409656848425	0.00237841839091265	11.1354970375352	0.00237841839091265	11.5318174033821	0.00237841839091265	12.1819031047243				
					0.00237970458806633	10.8413909403508	0.00237970458806633	11.1361357263802	0.00237970458806633	11.5328936043639	0.00237970458806633	12.1840682392814				
					0.00238099078522	10.8418161958591	0.00238099078522	11.1367744152252	0.00238099078522	11.5339698053456	0.00238099078522	12.1862333738385				
					0.00238227698237368	10.8422414513674	0.00238227698237368	11.1374131040702	0.00238227698237368	11.5350460063273	0.00238227698237368	12.1883985083956				
					0.00238356317952735	10.8426667068757	0.00238356317952735	11.1380517929151	0.00238356317952735	11.536122207309	0.00238356317952735	12.1905636429527				
					0.00238484937668103	10.843091962384	0.00238484937668103	11.1386904817601	0.00238484937668103	11.5371984082907	0.00238484937668103	12.1927287775098				
					0.0023861355738347	10.8435172178923	0.0023861355738347	11.1393291706051	0.0023861355738347	11.5382746092724	0.0023861355738347	12.194893912067				
					0.00238742177098838	10.8439424734006	0.00238742177098838	11.1399678594501	0.00238742177098838	11.5393508102541	0.00238742177098838	12.1970590466241				
					0.00238870796814206	10.8443677289089	0.00238870796814206	11.140606548295	0.00238870796814206	11.5404270112358	0.00238870796814206	12.1992241811812				
					0.00238999416529573	10.8447929844172	0.00238999416529573	11.14124523714	0.00238999416529573	11.5415032122175	0.00238999416529573	12.2013893157383				
					0.00239128036244941	10.8452182399255	0.00239128036244941	11.141883925985	0.00239128036244941	11.5425794131992	0.00239128036244941	12.2035544502954				
					0.00239256655960308	10.8456434954338	0.00239256655960308	11.1425226148299	0.00239256655960308	11.543655614181	0.00239256655960308	12.2057195848525				
					0.00239385275675676	10.846068750942	0.00239385275675676	11.1431613036749	0.00239385275675676	11.5447318151627	0.00239385275675676	12.2078847194097				
					0.00239513895391043	10.8464940064503	0.00239513895391043	11.1437999925199	0.00239513895391043	11.5458080161444	0.00239513895391043	12.2100498539668				
					0.00239642515106411	10.8469192619586	0.00239642515106411	11.1444386813649	0.00239642515106411	11.5468842171261	0.00239642515106411	12.2122149885239				
					0.00239771134821778	10.8473445174669	0.00239771134821778	11.1450773702098	0.00239771134821778	11.5479604181078	0.00239771134821778	12.214380123081				
					0.00239899754537146	10.8477697729752	0.00239899754537146	11.1457160590548	0.00239899754537146	11.5490366190895	0.00239899754537146	12.2165452576381				
					0.00240028374252513	10.8481950284835	0.00240028374252513	11.1463547478998	0.00240028374252513	11.5501128200712	0.00240028374252513	12.2187103921952				
